program_code,year,placed_count,placed_pref_rank_avg,placed_top_1_pref_count,placed_top_3_pref_count,placed_top_10_pref_count
107651034,2022,62,8.1,11,22,43
108951055,2022,41,9.6,2,7,24
108953051,2022,62,6.5,15,25,48
102651464,2022,41,7.0,4,19,31
100370549,2022,62,10.1,3,15,30
107850352,2022,21,10.0,2,4,12
204190574,2022,11,9.5,2,4,5
100351913,2022,92,8.2,12,28,64
108953378,2022,52,9.3,8,15,31
106750374,2022,62,10.3,11,16,32
204590403,2022,42,4.3,14,27,38
101571348,2022,52,9.4,5,9,32
112370747,2022,57,8.8,7,15,34
100350863,2022,93,7.4,15,27,69
108750192,2022,52,7.0,5,28,40
106450386,2022,52,7.4,2,15,40
106390043,2022,41,5.7,10,20,35
111110083,2022,31,7.8,8,10,19
202450025,2022,13,6.8,5,7,10
204590404,2022,1,10.0,0,0,1
100350854,2022,102,9.2,10,21,65
103251544,2022,72,6.8,16,26,54
101950757,2022,52,7.8,8,18,35
107250376,2022,62,5.2,15,26,57
202552011,2022,6,4.7,3,3,5
101850167,2022,62,8.2,9,19,43
101350233,2022,41,9.3,7,12,23
101550894,2022,72,8.3,7,20,48
100850197,2022,52,7.4,6,21,35
103970516,2022,57,7.7,7,11,42
200750664,2022,4,5.8,1,1,3
202450043,2022,7,8.6,2,2,4
202351572,2022,25,7.2,4,7,19
201650177,2022,15,4.9,2,7,13
101551529,2022,41,8.9,4,13,26
102390130,2022,31,8.2,4,11,20
202350423,2022,5,12.4,0,1,2
206850036,2021,17,1.9,10,15,17
102651482,2021,2,2.0,0,2,2
204150322,2021,7,2.9,1,6,7
103251544,2021,72,5.1,23,40,60
206050574,2021,26,3.6,5,20,24
108090104,2021,4,3.3,2,3,4
105250179,2021,19,3.4,11,12,18
103250661,2021,16,4.0,7,11,14
107950642,2021,47,5.5,14,23,40
109771252,2021,62,5.1,13,31,54
101050209,2021,1435,2.4,753,1130,1407
108952768,2021,26,4.2,12,18,23
112510998,2021,9,2.9,5,6,9
202450025,2021,12,1.8,7,11,12
108953439,2021,1,9.0,0,0,1
107350366,2021,24,3.3,15,17,21
203150388,2021,34,2.3,17,29,33
105650696,2021,154,3.1,80,118,147
108953448,2021,9,5.7,5,5,8
206050556,2021,4,3.5,0,2,4
104310552,2021,3,1.0,3,3,3
100150768,2021,82,4.2,22,45,78
107090218,2021,37,4.0,13,22,33
104950087,2021,2,3.5,0,1,2
106951316,2021,103,4.7,35,59,89
202590251,2021,20,2.7,10,15,19
106450862,2021,12,1.3,10,11,12
100650569,2021,82,4.8,29,50,70
102651455,2021,7,6.4,3,3,5
100650666,2021,14,2.9,7,11,13
202790571,2021,4,1.0,4,4,4
104350709,2021,28,3.1,10,21,27
109410687,2021,3,1.0,3,3,3
106750065,2021,34,2.5,21,28,33
202552029,2021,3,1.0,3,3,3
105950499,2021,46,4.5,15,24,42
111870802,2021,55,4.8,11,27,51
208910020,2021,3,14.3,0,1,1
101950757,2021,7,5.3,3,4,6
102950693,2021,52,2.8,26,39,51
300550577,2021,3,1.0,3,3,3
206250351,2021,3,2.3,1,2,3
100290070,2021,37,3.8,16,28,33
104350718,2021,7,3.4,4,5,7
100490215,2021,4,5.8,3,3,3
206250024,2021,5,5.6,0,2,5
100450783,2021,8,2.8,3,5,8
100451763,2021,7,5.1,3,3,6
100550234,2021,12,3.6,6,9,11
206850027,2021,8,5.8,2,2,8
101150517,2021,93,5.0,27,59,79
110550071,2021,103,4.4,30,56,91
204590402,2021,1,22.0,0,0,0
101350427,2021,25,4.5,12,16,21
100351913,2021,56,4.9,16,31,48
204590403,2021,40,3.1,15,26,39
109550331,2021,2,11.5,0,1,1
100350863,2021,93,6.1,21,42,70
204590404,2021,0,,0,0,0
100350854,2021,85,4.8,25,42,76
101550894,2021,67,3.5,25,40,67
101551529,2021,41,4.4,11,23,38
203110714,2021,6,5.3,4,4,5
110670148,2021,47,6.4,9,20,36
101990026,2021,4,2.5,2,3,4
105051161,2021,43,3.6,20,31,38
102150841,2021,6,9.7,2,2,3
102150426,2021,12,3.3,5,9,12
202750834,2021,17,2.8,11,14,15
107350612,2021,15,3.6,4,8,15
202790570,2021,4,3.8,3,3,3
101150659,2021,103,3.3,45,74,98
100770403,2021,77,4.3,14,43,69
208550069,2021,1,1.0,1,1,1
100170603,2021,46,4.1,11,29,42
201750519,2021,9,3.2,2,5,9
102850304,2021,53,4.2,20,34,45
105050657,2021,29,3.9,15,20,26
105150426,2021,52,4.1,19,36,48
202590252,2021,5,1.2,4,5,5
108650757,2021,23,3.5,10,12,22
108650448,2021,93,4.2,35,54,86
200750655,2021,8,2.0,4,7,8
103050239,2021,52,3.7,22,35,48
109451436,2021,30,3.6,14,21,27
200750673,2021,5,2.6,1,4,5
103951413,2021,62,4.3,23,38,56
101451169,2021,10,3.3,2,8,10
202452057,2021,68,2.9,18,47,67
109850125,2021,11,4.3,1,8,10
104250094,2021,72,4.3,24,44,64
202470074,2021,6,2.5,4,5,6
104550082,2021,39,4.0,15,24,36
107750635,2021,57,5.2,20,31,47
112553064,2021,9,2.8,4,6,9
201950086,2021,7,3.9,5,5,6
110250886,2021,47,4.6,14,28,39
112553152,2021,23,5.4,10,12,19
112552736,2021,17,5.5,6,8,15
112070674,2021,52,4.5,12,27,46
102770293,2021,8,7.1,1,2,7
102770618,2021,12,3.4,6,9,11
201050235,2021,9,2.6,1,7,9
300550868,2021,4,1.5,2,4,4
109410784,2021,0,,0,0,0
103651055,2021,31,6.3,2,12,25
102350239,2021,14,4.1,8,10,12
101451733,2021,923,3.9,192,514,886
112572034,2021,68,5.0,15,32,61
111650518,2021,103,4.0,35,67,93
104570129,2021,17,3.4,9,11,16
201050386,2021,5,2.2,3,3,5
107470439,2021,46,3.6,9,30,46
107450938,2021,72,3.2,31,52,68
201250542,2021,56,3.0,16,38,54
112552666,2021,17,4.2,7,9,15
201250339,2021,13,5.7,1,6,11
110350743,2021,52,4.2,24,33,46
201990517,2021,38,2.5,12,29,38
112552921,2021,93,5.3,29,49,77
202350405,2021,5,5.6,0,3,4
201650177,2021,20,3.6,8,12,18
202350423,2021,3,7.0,1,1,2
202351572,2021,2,2.5,1,1,2
202450043,2021,7,5.6,1,5,6
200750664,2021,4,11.0,1,1,3
103970516,2021,45,5.4,12,21,39
101850167,2021,14,2.9,3,11,14
108670522,2021,9,4.0,3,4,9
202552011,2021,5,2.6,1,4,5
107250376,2021,62,4.2,25,40,54
111110083,2021,31,2.8,15,23,30
106450386,2021,20,3.5,8,14,19
101571348,2021,12,3.1,4,7,12
106390043,2021,1,2.0,0,1,1
112370747,2021,57,4.4,17,32,54
106750374,2021,9,4.4,6,6,8
100370549,2021,12,2.8,5,8,12
108953378,2021,11,2.9,7,8,11
108953051,2021,38,4.2,16,24,32
100370558,2021,34,4.2,9,21,31
108951055,2021,10,3.7,1,6,10
108950287,2021,77,4.5,25,41,70
208550042,2021,4,6.0,2,2,3
108953193,2021,18,2.4,11,16,17
106350218,2021,42,4.9,17,23,37
103252084,2021,10,2.7,4,8,10
110570048,2021,93,4.2,24,50,86
103250997,2021,0,,0,0,0
201750501,2021,4,3.8,1,1,4
202750428,2021,4,5.3,1,1,4
202750852,2021,3,9.3,0,1,2
202750085,2021,8,6.0,3,5,6
104550364,2021,67,3.8,31,43,60
203050511,2021,14,3.4,5,9,13
101750141,2021,62,4.2,26,40,56
203050502,2021,6,7.5,0,1,3
104550425,2021,8,3.3,4,5,8
203150379,2021,6,3.8,3,4,5
204552702,2021,5,5.4,1,2,5
204590405,2021,11,3.8,3,6,10
204552686,2021,8,6.3,1,4,7
104251002,2021,82,4.4,23,50,76
101950121,2021,47,4.7,10,25,42
101450692,2021,37,4.4,13,21,33
100351394,2021,62,4.5,24,35,55
111690694,2021,103,4.3,31,66,90
101451239,2021,20,7.3,4,7,13
109350103,2021,5,3.0,2,4,5
208910071,2021,7,8.9,0,1,4
204150685,2021,33,3.6,10,20,31
203590155,2021,13,5.3,3,7,10
101451399,2021,6,4.2,1,3,6
206050565,2021,5,1.6,3,5,5
106990696,2021,0,,0,0,0
101350233,2021,14,1.8,8,13,14
106971223,2021,39,4.2,11,24,37
100750823,2021,77,3.6,38,51,73
108970228,2021,77,5.6,14,35,65
300590396,2021,1,1.0,1,1,1
103271345,2021,26,3.5,14,19,23
103650551,2021,3,1.7,1,3,3
105390336,2021,41,4.5,12,22,37
108570495,2021,36,5.9,9,16,31
102550952,2021,103,4.9,29,52,92
109451427,2021,72,4.1,27,43,65
106050627,2021,62,4.8,9,28,54
106051061,2021,82,5.5,18,34,70
109410581,2021,7,3.6,5,5,6
107190024,2021,31,4.8,16,18,28
100950284,2021,28,5.3,14,18,22
107850097,2021,14,5.0,3,8,11
108650793,2021,27,4.3,12,17,24
100451145,2021,12,4.2,7,8,10
108090103,2021,52,5.9,16,26,41
108150577,2021,62,3.9,20,39,59
300250386,2021,2,1.5,1,2,2
108650615,2021,26,4.1,11,19,24
108350521,2021,31,3.8,14,20,28
108350593,2021,36,4.9,10,16,32
102751021,2021,72,5.6,19,30,61
111851083,2021,82,4.6,27,47,69
100450305,2021,33,5.8,9,17,28
108250982,2021,62,4.6,22,38,54
100250652,2021,23,2.4,13,18,22
102750526,2021,58,5.9,16,26,46
109050309,2021,15,2.2,7,13,15
109190040,2021,52,5.3,14,29,43
102790216,2021,62,4.3,18,36,57
102651385,2021,1,8.0,0,0,1
102652514,2021,4,9.5,0,0,1
102651473,2021,6,7.0,3,4,4
104351152,2021,14,4.0,6,10,13
102652374,2021,3,1.0,3,3,3
300190430,2021,0,,0,0,0
104351328,2021,5,4.4,0,3,5
112150767,2021,82,4.2,32,46,74
102651067,2021,0,,0,0,0
102651446,2021,62,7.0,9,20,46
109550279,2021,6,6.7,0,2,5
109850752,2021,14,3.6,6,11,11
111851092,2021,93,5.5,18,45,79
110250708,2021,62,4.1,19,36,57
102390130,2021,20,4.8,6,9,17
108750192,2021,52,4.4,13,27,47
109751221,2021,67,4.0,18,35,64
100850197,2021,30,3.4,12,20,28
107850352,2021,4,6.8,3,3,3
107651034,2021,62,6.1,15,32,45
102651464,2021,2,12.0,1,1,1
203550418,2021,2,1.0,2,2,2
108972118,2021,1,2.0,0,1,1
102570895,2021,17,3.2,5,13,17
106070852,2021,50,3.5,20,35,46
106070719,2021,1,4.0,0,0,1
108170554,2021,21,3.8,7,12,20
111870811,2021,9,4.0,5,7,8
108270995,2021,49,3.1,19,36,47
102652038,2021,7,3.4,5,6,6
102670267,2021,41,5.4,14,23,34
106370179,2021,11,1.7,7,10,11
101770093,2021,27,4.5,10,18,23
102550634,2021,61,5.1,13,29,52
111550857,2021,26,4.7,10,16,23
104290287,2021,69,5.9,13,27,57
104550134,2021,12,4.4,4,7,12
107751687,2021,42,3.6,14,27,40
103251589,2021,8,3.5,2,5,7
109751239,2021,57,6.0,10,27,47
202351563,2021,4,1.3,3,4,4
200751414,2021,23,3.0,11,13,23
100250255,2021,49,2.6,25,38,48
203110723,2021,9,1.7,6,8,9
103252093,2021,10,1.7,6,9,10
109410581,2020,31,7.7,5,8,22
108270995,2020,52,5.3,11,28,45
300590396,2020,2,1.0,2,2,2
100650666,2020,57,5.2,13,30,50
202750852,2020,6,1.7,3,6,6
107190024,2020,31,5.5,12,16,26
100450305,2020,62,6.0,15,26,51
107850352,2020,12,3.3,5,8,12
104550364,2020,67,3.3,24,44,65
202351563,2020,19,3.5,4,14,18
300250253,2020,0,,0,0,0
201150101,2020,5,5.8,2,3,3
107850097,2020,51,6.7,14,21,40
101350233,2020,41,5.2,11,24,34
108650793,2020,82,7.4,13,29,58
106750374,2020,30,5.5,7,17,26
102670267,2020,62,5.2,15,32,53
101850167,2020,55,5.7,12,20,48
202750085,2020,9,9.4,1,1,5
108050296,2020,62,6.2,19,30,49
100370549,2020,48,5.8,9,19,37
103251589,2020,49,9.0,5,10,32
202350423,2020,3,3.0,0,2,3
102651455,2020,9,3.2,4,7,9
100451763,2020,41,7.5,8,16,28
100351913,2020,82,6.9,12,30,59
108150577,2020,62,5.0,18,33,53
300190430,2020,1,2.0,0,1,1
102550634,2020,82,6.5,9,31,64
300590397,2020,0,,0,0,0
107751687,2020,52,7.2,10,25,40
106450862,2020,31,7.3,4,10,21
203050511,2020,22,3.0,11,15,20
108350521,2020,41,6.2,7,17,35
108953378,2020,41,9.1,1,8,29
108650615,2020,52,8.7,13,21,30
109751221,2020,67,8.0,14,22,49
300250386,2020,0,,0,0,0
100650569,2020,82,7.0,17,35,58
106370179,2020,31,6.7,4,11,25
108350593,2020,41,5.3,8,20,35
104550425,2020,41,7.8,8,16,27
102751021,2020,72,7.7,7,14,55
108972118,2020,14,5.8,2,7,11
100351394,2020,62,5.4,17,31,53
204590403,2020,34,3.7,9,23,32
203050502,2020,8,3.4,4,4,8
111851083,2020,103,6.9,19,35,78
202552011,2020,6,4.7,1,2,6
202590251,2020,26,3.1,10,17,26
203050908,2020,6,11.0,2,2,2
102652038,2020,17,4.8,8,12,14
202450043,2020,8,2.8,3,6,8
101750141,2020,62,5.5,19,30,53
108250982,2020,62,6.7,13,26,43
103290204,2020,12,7.1,3,4,8
103252093,2020,31,6.9,2,11,23
102750526,2020,72,7.8,10,23,51
101770093,2020,62,5.8,8,25,54
100450783,2020,32,6.3,10,14,23
105250179,2020,47,5.5,10,18,43
109050309,2020,31,7.0,7,19,22
104350718,2020,15,8.9,1,5,10
104950087,2020,16,3.4,3,7,16
102651464,2020,35,5.4,10,18,30
104310552,2020,31,6.5,7,14,23
106951316,2020,103,7.4,25,44,70
200751414,2020,41,3.0,7,31,40
109190040,2020,52,4.7,17,29,46
203150379,2020,6,3.2,2,4,6
110350743,2020,62,6.7,12,24,46
103250661,2020,47,8.0,7,13,31
108953051,2020,62,6.1,13,28,48
100150768,2020,82,6.3,17,31,67
206250024,2020,7,2.7,2,6,7
102651385,2020,5,7.8,1,2,4
102870195,2020,8,7.3,0,2,6
204552702,2020,5,6.6,2,3,4
102652514,2020,15,5.4,3,5,15
300250262,2020,0,,0,0,0
102790216,2020,62,6.4,19,31,46
107090218,2020,41,5.9,6,15,33
100370558,2020,93,7.6,13,32,66
102651473,2020,11,4.3,6,8,10
107350366,2020,52,6.2,9,20,41
204590405,2020,9,1.7,6,8,9
100290070,2020,41,5.2,13,24,34
102570895,2020,82,7.2,14,28,60
204552686,2020,8,8.6,2,3,5
109850125,2020,41,7.8,9,15,27
108650757,2020,41,7.0,7,18,31
100451145,2020,31,7.1,6,10,24
108650448,2020,93,6.7,22,30,73
101350427,2020,47,5.2,11,23,40
110250708,2020,72,4.6,20,35,63
200750655,2020,7,3.3,3,4,7
104251002,2020,82,5.2,19,41,72
105050657,2020,52,6.1,11,24,42
108951055,2020,34,7.9,8,13,24
103050239,2020,52,5.8,16,25,43
206250351,2020,10,3.8,4,7,9
202350405,2020,7,6.0,1,2,6
200750664,2020,6,5.2,2,3,5
202450025,2020,11,3.0,6,8,10
105150426,2020,52,5.5,11,26,43
101450692,2020,52,5.2,12,25,46
109451436,2020,62,5.8,10,28,52
110550071,2020,103,6.0,25,50,83
200750673,2020,12,3.2,5,9,11
104351152,2020,32,5.4,7,17,27
202590252,2020,5,1.6,2,5,5
101050209,2020,1538,2.6,805,1232,1496
107250376,2020,62,4.5,23,38,53
103951413,2020,62,7.3,5,14,50
100410969,2020,52,7.3,9,21,36
102850304,2020,93,6.1,24,50,74
108950287,2020,82,7.4,12,27,62
201750519,2020,12,5.4,2,6,11
100350854,2020,93,7.1,15,34,70
104351328,2020,10,6.9,1,5,8
101451169,2020,8,8.6,1,3,4
208550042,2020,5,3.0,1,3,5
202452057,2020,60,2.6,20,44,60
102652374,2020,10,3.9,3,8,9
107651034,2020,62,5.8,17,32,48
100170603,2020,62,5.2,10,30,53
111550857,2020,82,6.1,16,35,70
104250094,2020,72,5.4,16,35,63
101451239,2020,25,5.5,9,16,20
102950693,2020,52,5.4,13,24,46
204590402,2020,1,16.0,0,0,0
103970516,2020,57,6.4,13,24,46
106070852,2020,62,5.9,11,31,52
206050556,2020,3,5.3,0,1,3
208910020,2020,2,11.0,0,0,1
107950642,2020,47,5.5,13,29,39
109751239,2020,57,5.3,10,25,52
202470074,2020,31,2.7,6,22,31
108952768,2020,72,7.3,15,28,52
208910071,2020,14,3.7,4,9,13
104550082,2020,72,4.7,20,39,64
108953193,2020,52,8.2,11,18,36
203110714,2020,6,2.0,3,5,6
111110083,2020,31,7.7,9,12,21
208550069,2020,9,4.6,2,6,8
110570048,2020,93,5.7,16,45,77
206850036,2020,38,1.9,20,35,38
107750635,2020,57,6.5,14,22,46
204150685,2020,37,3.8,11,24,35
101150517,2020,93,6.5,19,41,73
111870802,2020,93,8.2,11,34,63
100770403,2020,77,5.5,11,41,66
106070719,2020,32,6.7,6,12,26
108953448,2020,38,6.5,13,16,27
112553064,2020,55,6.3,17,28,41
203590155,2020,14,4.2,3,8,14
201950086,2020,7,4.0,1,4,7
112510998,2020,41,5.8,8,16,37
109350103,2020,16,3.5,9,9,15
101451399,2020,14,3.9,5,8,12
105650696,2020,154,3.4,81,115,141
112553152,2020,41,7.1,9,17,29
103252084,2020,23,7.4,1,7,19
101150659,2020,103,4.3,32,59,94
101950757,2020,52,7.3,13,17,40
110250886,2020,47,5.1,15,27,39
108070228,2020,28,6.4,5,14,21
206050565,2020,5,2.4,4,4,5
112552736,2020,70,6.5,9,27,55
101550894,2020,67,5.2,12,35,59
106350218,2020,57,7.4,7,23,40
101551529,2020,41,6.9,5,13,32
100350863,2020,93,7.1,23,36,66
100850197,2020,41,6.0,13,19,32
112150767,2020,93,5.1,29,47,84
112070674,2020,52,4.7,18,32,45
206050574,2020,27,4.4,5,10,26
100250652,2020,52,3.4,20,36,49
103250997,2020,12,9.4,1,2,7
106450386,2020,41,5.5,6,20,35
102770293,2020,33,6.8,3,7,25
105950499,2020,47,4.7,11,20,44
100750823,2020,77,6.2,15,32,62
202351572,2020,5,7.4,1,2,4
102651067,2020,15,6.5,3,7,13
102770618,2020,52,6.2,12,21,42
106971223,2020,82,6.5,15,27,65
109410784,2020,0,,0,0,0
201050235,2020,15,2.9,5,10,15
101571348,2020,41,6.3,8,17,30
202711242,2020,5,5.6,1,2,5
107350612,2020,52,7.8,8,18,36
203110723,2020,34,3.6,5,18,34
100550234,2020,43,6.7,7,15,33
108170554,2020,52,6.2,7,16,44
108970228,2020,72,6.9,6,23,56
108953439,2020,29,8.1,6,9,20
201750501,2020,3,9.0,0,0,2
102150426,2020,18,6.1,5,9,15
102651482,2020,7,4.1,2,4,6
103651055,2020,21,4.8,2,11,19
300550577,2020,0,,0,0,0
103271345,2020,62,7.5,7,18,44
112572034,2020,93,5.6,12,44,77
109550279,2020,19,8.2,4,4,14
105051161,2020,47,5.1,14,26,40
109550331,2020,7,4.9,2,3,6
103650551,2020,13,7.9,3,6,9
101451733,2020,718,4.0,138,388,690
108670522,2020,52,6.4,5,24,40
202750834,2020,30,3.6,9,19,29
112370747,2020,57,6.0,17,29,46
111650518,2020,103,6.2,21,53,79
104350709,2020,62,6.8,9,19,49
202711251,2020,8,3.9,4,5,7
102350239,2020,51,5.2,13,26,42
105390336,2020,41,6.1,6,16,35
202552029,2020,5,1.2,4,5,5
102150841,2020,28,7.0,5,9,21
102651446,2020,62,6.7,15,24,44
104570129,2020,62,5.1,6,24,57
108750192,2020,52,5.5,15,24,45
103251544,2020,72,4.8,23,42,64
201150094,2020,3,1.0,3,3,3
107450938,2020,72,4.4,19,38,64
111870811,2020,52,7.1,9,18,41
203150388,2020,34,4.3,11,21,31
201050386,2020,9,4.4,4,5,8
102550952,2020,103,7.4,21,35,77
101950121,2020,62,6.3,17,26,51
204590404,2020,0,,0,0,0
109451427,2020,72,6.5,10,26,57
107470439,2020,62,4.6,12,34,58
109771252,2020,62,5.8,7,26,54
109850752,2020,41,6.1,7,18,30
108570495,2020,36,5.0,13,19,31
101990026,2020,32,7.3,8,11,22
109410687,2020,41,5.3,11,22,35
100250255,2020,62,5.9,22,31,50
206850027,2020,7,7.6,1,2,5
106050627,2020,72,5.3,13,37,63
201250542,2020,68,3.3,15,43,66
204150322,2020,7,6.4,0,2,6
300550868,2020,3,1.7,2,3,3
111851092,2020,93,7.4,20,28,73
203050917,2020,3,1.3,2,3,3
202750428,2020,9,3.7,1,4,9
106750065,2020,82,6.5,22,37,64
201250339,2020,12,4.6,2,6,11
100950284,2020,52,8.2,10,19,35
112552666,2020,52,6.0,11,23,40
104550134,2020,28,6.9,4,13,21
106390043,2020,31,7.4,5,11,24
110670148,2020,41,7.0,5,14,33
106051061,2020,82,5.6,20,38,71
201990517,2020,38,2.7,15,27,38
112552921,2020,103,4.8,29,55,93
203550418,2020,2,1.5,1,2,2
201650177,2020,20,5.6,5,9,16
111851092,2019,82,7.0,17,28,61
202750834,2019,9,2.2,4,8,9
102150841,2019,26,6.5,7,14,18
102350239,2019,52,6.2,16,23,41
104570129,2019,52,5.8,10,20,43
202753864,2019,42,5.9,7,14,35
107450938,2019,72,4.1,27,49,65
203090110,2019,29,4.2,9,17,27
201050386,2019,5,3.6,2,3,5
101990026,2019,32,9.2,4,7,17
107350366,2019,52,6.8,13,21,39
107470439,2019,62,5.2,20,35,53
207450594,2019,5,5.8,1,3,4
112552666,2019,51,8.1,11,20,34
203051518,2019,25,3.3,10,18,23
109850752,2019,41,8.9,5,9,25
201250542,2019,21,4.2,3,12,21
110670148,2019,31,7.1,2,10,25
103252093,2019,21,5.0,4,9,19
201250339,2019,7,7.0,0,2,6
112552921,2019,113,7.1,28,49,82
102651446,2019,62,6.7,14,24,48
202711242,2019,4,6.0,0,1,4
206050574,2019,10,4.8,1,4,9
100250255,2019,62,4.2,25,38,56
101551529,2019,41,5.2,10,18,36
202350405,2019,4,5.3,0,1,4
110350743,2019,67,6.4,13,22,55
110250708,2019,72,5.6,20,41,59
202350423,2019,2,6.5,0,1,1
202351572,2019,0,,0,0,0
100750823,2019,77,5.2,26,38,67
108750192,2019,52,5.3,17,30,42
103970516,2019,57,5.5,5,25,47
203110714,2019,4,2.5,1,3,4
202450043,2019,5,1.6,3,5,5
101550894,2019,67,7.0,14,23,49
202450025,2019,7,6.0,3,4,6
200750664,2019,4,13.8,0,0,0
300550868,2019,4,1.0,4,4,4
108670522,2019,52,6.1,10,26,40
204552695,2019,36,2.8,11,30,34
200752872,2019,30,5.0,15,18,25
102870195,2019,27,7.4,4,9,21
204552711,2019,14,4.4,5,8,13
104550134,2019,26,8.8,3,8,15
202552011,2019,4,9.0,2,2,2
202552038,2019,33,2.9,13,27,32
109771667,2019,41,7.4,8,18,27
101850167,2019,62,7.2,13,22,45
100350854,2019,103,6.3,22,42,79
107250376,2019,62,5.7,19,32,50
109550331,2019,9,6.7,1,4,6
103251589,2019,41,5.9,12,20,33
110670149,2019,22,9.1,2,3,15
101571348,2019,41,8.0,4,12,27
100350863,2019,103,5.9,31,50,81
106450386,2019,41,7.1,6,15,30
100850197,2019,41,6.6,9,17,32
107850352,2019,16,6.4,4,7,12
112370747,2019,62,7.1,9,22,46
100370549,2019,51,6.3,8,21,40
100351913,2019,93,7.7,15,29,66
106750374,2019,42,6.2,9,19,33
106390043,2019,21,5.1,9,13,17
108953378,2019,31,8.5,5,10,19
100370558,2019,93,5.6,21,48,77
101350427,2019,47,6.2,12,20,37
108953439,2019,41,8.8,7,11,26
108953051,2019,62,6.3,16,33,48
107651034,2019,62,5.8,14,28,50
108951055,2019,41,6.1,7,20,32
110550071,2019,103,5.0,28,54,89
208550042,2019,3,8.3,0,0,2
100351394,2019,62,4.8,23,35,52
203550869,2019,0,,0,0,0
108950287,2019,88,6.8,23,40,65
204750785,2019,2,12.0,0,0,1
108953193,2019,52,7.9,11,16,37
101150517,2019,93,6.6,21,42,74
112510998,2019,19,7.4,2,5,14
103252084,2019,41,9.2,6,9,22
102550634,2019,72,7.3,11,23,52
100450305,2019,72,7.5,17,27,50
100550234,2019,47,5.3,11,26,42
103250997,2019,13,5.5,4,7,11
110570048,2019,103,5.4,21,52,85
201150094,2019,3,1.0,3,3,3
106350218,2019,57,6.0,16,29,46
107950642,2019,47,4.6,20,33,40
201750501,2019,3,7.7,1,1,2
201790238,2019,10,3.0,4,7,9
202711251,2019,0,,0,0,0
202750428,2019,6,8.0,1,1,3
300550577,2019,0,,0,0,0
100471237,2019,20,7.6,1,4,14
206850027,2019,4,4.3,1,2,4
202750852,2019,2,1.5,1,2,2
104550364,2019,67,6.0,13,30,54
100451763,2019,41,6.4,10,21,31
203550418,2019,3,1.0,3,3,3
202750085,2019,6,6.0,1,2,5
202753467,2019,49,4.5,12,28,42
206050583,2019,2,1.5,1,2,2
205053598,2019,11,2.9,6,9,10
104350718,2019,25,6.9,3,7,19
203050511,2019,6,4.3,0,4,5
104550425,2019,31,7.6,8,11,21
100450783,2019,41,8.8,10,14,27
108972118,2019,22,6.1,4,9,19
203050502,2019,6,5.8,3,3,5
203050908,2019,4,2.0,3,3,4
203150379,2019,4,4.0,1,1,4
204552702,2019,4,7.5,1,1,2
101050209,2019,2050,2.4,1040,1710,1999
206250024,2019,5,6.2,1,3,4
107751687,2019,52,5.7,15,27,43
204552686,2019,4,10.5,0,1,1
101750141,2019,62,5.1,15,27,56
104251002,2019,82,6.0,17,41,68
102570895,2019,72,8.2,10,21,50
100290070,2019,41,7.5,6,15,28
101450692,2019,41,6.2,11,19,32
106070852,2019,57,6.7,15,29,42
102651464,2019,52,6.0,10,24,43
206250351,2019,4,3.8,2,2,4
204750794,2019,3,2.0,2,2,3
206870069,2019,36,4.2,8,23,33
205053589,2019,3,10.0,0,1,1
102950693,2019,52,6.4,19,28,41
101451239,2019,29,7.4,7,9,21
103251544,2019,72,4.6,23,40,64
206290194,2019,29,5.7,6,13,24
111870802,2019,82,6.6,11,28,65
208910071,2019,3,7.0,0,1,2
208910070,2019,15,8.7,0,1,12
204150913,2019,20,3.9,2,15,19
101451399,2019,14,6.4,4,6,10
102651482,2019,12,4.5,5,8,11
204150685,2019,20,3.0,5,16,19
203590155,2019,13,8.4,2,5,9
106070719,2019,41,6.6,8,15,32
206050565,2019,4,4.0,0,2,4
100670546,2019,52,7.9,3,17,38
208910020,2019,2,8.5,1,1,1
109350103,2019,22,6.0,6,11,16
105950499,2019,47,5.2,12,22,39
103650551,2019,16,7.4,2,5,11
108070228,2019,35,8.0,6,10,25
109751239,2019,57,8.2,9,19,38
108952768,2019,72,6.1,21,36,56
106971223,2019,82,6.8,15,32,64
108970228,2019,88,6.5,14,40,68
104350709,2019,62,5.5,16,33,51
108170554,2019,52,6.4,10,26,39
106750065,2019,82,7.0,18,36,64
103271345,2019,62,7.9,12,19,45
111870811,2019,41,6.4,9,17,33
202552029,2019,4,1.0,4,4,4
109771252,2019,62,6.0,12,28,51
109451427,2019,72,6.1,13,25,59
109410687,2019,34,5.1,7,15,30
102550952,2019,103,7.2,15,35,77
201150101,2019,10,5.2,2,5,8
106050627,2019,72,5.0,12,32,65
108570495,2019,31,3.6,15,22,28
109410581,2019,31,8.7,3,5,21
300250747,2019,0,,0,0,0
203110723,2019,31,2.7,15,23,31
106051061,2019,82,6.8,14,27,65
108270995,2019,52,5.9,14,25,43
107190024,2019,31,6.2,9,16,24
300250253,2019,0,,0,0,0
108650793,2019,72,7.3,12,25,53
107850097,2019,41,7.3,6,13,32
202351563,2019,4,3.3,2,3,4
100650666,2019,57,6.3,11,19,46
102670267,2019,62,5.4,14,32,54
108050296,2019,62,5.2,13,26,55
102651455,2019,12,6.3,6,7,7
108650615,2019,52,6.7,16,28,38
101950757,2019,41,6.7,3,15,35
110370729,2019,20,6.0,5,9,17
108150577,2019,62,5.3,20,32,53
106450862,2019,31,7.1,8,13,22
204150322,2019,4,6.3,0,2,3
